dim,f,p
16328,23.244021361268764,9.875002739868912e-11
3907,23.241486365479446,9.89962627381152e-11
2905,23.241486365479446,9.89962627381152e-11
18183,23.240172730159973,9.9124103553267e-11
17151,23.240172730159973,9.9124103553267e-11
14831,23.239052128587,9.923328921924579e-11
17517,23.228117053228996,1.0030508505659811e-10
18557,23.228117053228996,1.0030508505659811e-10
2566,23.22603833341816,1.0051013639273627e-10
549,23.215852447598664,1.0152098388366076e-10
26727,23.209625821450462,1.0214391856818886e-10
27630,23.209625821450462,1.0214391856818886e-10
4601,23.19724688400068,1.0339373823971733e-10
8122,23.183732911171486,1.047756352916565e-10
1878,23.182108987071498,1.0494293192341683e-10
10088,23.178563901275187,1.0530907598326688e-10
9382,23.178563901275187,1.0530907598326688e-10
21288,23.177821898670253,1.0538587325103886e-10
21786,23.177821898670253,1.0538587325103886e-10
25019,23.161326905353217,1.071076522533027e-10
25798,23.161326905353217,1.071076522533027e-10
3814,23.1400336683401,1.0937197408239082e-10
28026,23.135093875737795,1.0990408069528611e-10
27598,23.133235524840288,1.101049292770086e-10
26685,23.133235524840288,1.101049292770086e-10
10139,23.123968514128197,1.1111199437040356e-10
12218,23.114349342680658,1.1216708092886575e-10
4555,23.10537395627009,1.1316059395041722e-10
5196,23.101714214686677,1.1356822517401139e-10
15378,23.09685717339562,1.1411148484216344e-10
6025,23.085072525257726,1.1544043161945749e-10
6450,23.085072525257726,1.1544043161945749e-10
3353,23.08471322468882,1.1548119210942509e-10
4354,23.08471322468882,1.1548119210942509e-10
17224,23.082706498909634,1.1570910809118231e-10
18251,23.082706498909634,1.1570910809118231e-10
10083,23.077390132371324,1.1631509844246155e-10
9361,23.077390132371324,1.1631509844246155e-10
7346,23.073594039001325,1.1674974187936646e-10
17939,23.071979803882037,1.1693506006510336e-10
18957,23.071979803882037,1.1693506006510336e-10
2397,23.06385960655344,1.1787175343172205e-10
24183,23.056828912477087,1.1868883200181298e-10
23505,23.056828912477087,1.1868883200181298e-10
11798,23.05393927616329,1.1902629511117624e-10
10964,23.05393927616329,1.1902629511117624e-10
3402,23.044269640383803,1.2016255173445217e-10
4468,23.044269640383803,1.2016255173445217e-10
27654,23.041459976749394,1.2049473961445046e-10
26811,23.041459976749394,1.2049473961445046e-10
15337,23.0401911074375,1.206450597321318e-10
9077,23.03671492335604,1.21057837553482e-10
23404,23.031080992089226,1.2172983980252202e-10
24121,23.031080992089226,1.2172983980252202e-10
10090,23.025934355017622,1.2234698105644492e-10
9383,23.025934355017622,1.2234698105644492e-10
26228,23.015069385712447,1.236601181584637e-10
27123,23.015069385712447,1.236601181584637e-10
24810,23.0120562203963,1.240267802495785e-10
25618,23.0120562203963,1.240267802495785e-10
8725,23.004642576994712,1.2493356036587805e-10
9416,23.004083237724917,1.2500224302969306e-10
10161,23.004083237724917,1.2500224302969306e-10
9772,23.00375410160017,1.2504267613387304e-10
16953,22.99580607093634,1.2602304522661708e-10
3356,22.993596394494965,1.2629696711960825e-10
4360,22.993596394494965,1.2629696711960825e-10
17601,22.989788895987374,1.2677036121461422e-10
18602,22.989788895987374,1.2677036121461422e-10
4992,22.982779121855017,1.2764654978012144e-10
27577,22.982688296557047,1.2765794219396038e-10
26653,22.982688296557047,1.2765794219396038e-10
23062,22.982479640048552,1.2768411828590948e-10
22454,22.982479640048552,1.2768411828590948e-10
7663,22.98232767533884,1.2770318573610103e-10
1443,22.965713081374236,1.298051469697224e-10
23616,22.943093071623387,1.327226409146307e-10
24319,22.943093071623387,1.327226409146307e-10
23765,22.936278628879176,1.3361435336651736e-10
24488,22.936278628879176,1.3361435336651736e-10
20896,22.92958280146736,1.3449638411295736e-10
20481,22.92958280146736,1.3449638411295736e-10
26857,22.927278580490515,1.3480126121546174e-10
27791,22.927278580490515,1.3480126121546174e-10
27113,22.926544722882884,1.3489850484557334e-10
26213,22.926544722882884,1.3489850484557334e-10
26157,22.92007423626062,1.3575895452339795e-10
25347,22.92007423626062,1.3575895452339795e-10
2842,22.912334524115877,1.367954040963305e-10
21457,22.910342042886356,1.370635029147397e-10
21967,22.910342042886356,1.370635029147397e-10
15047,22.909235252816718,1.3721265444248603e-10
27632,22.90323319898022,1.3802432729603732e-10
26729,22.90323319898022,1.3802432729603732e-10
2828,22.90140154555132,1.3827298203229482e-10
3826,22.90140154555132,1.3827298203229482e-10
14311,22.89988237979447,1.3847955530880005e-10
14558,22.898547814731728,1.386612817523109e-10
23979,22.89181428303343,1.395818266611417e-10
23241,22.89181428303343,1.395818266611417e-10
1034,22.888920230957154,1.3997935100738025e-10
5557,22.885151478179857,1.404987223529873e-10
16649,22.872923776731778,1.4219713647831805e-10
11284,22.866696705126607,1.430699505714905e-10
24561,22.85762513121393,1.4435106635334515e-10
23713,22.85762513121393,1.4435106635334515e-10
6845,22.855109189074497,1.4470840470367217e-10
5703,22.821492331941727,1.4956880657599096e-10
22095,22.81223525261757,1.5093567567267495e-10
22702,22.81223525261757,1.5093567567267495e-10
22180,22.807100669581473,1.5169921357401367e-10
22714,22.807100669581473,1.5169921357401367e-10
17857,22.799679019636237,1.5280968641288875e-10
18871,22.799679019636237,1.5280968641288875e-10
6290,22.79468032465665,1.5356220308959927e-10
6705,22.79468032465665,1.5356220308959927e-10
25878,22.792178013616496,1.539402993749749e-10
25077,22.792178013616496,1.539402993749749e-10
5396,22.784507143229483,1.5510517438967146e-10
7349,22.78233725551404,1.5543628466468414e-10
20436,22.779533322033327,1.558651939070078e-10
20826,22.779533322033327,1.558651939070078e-10
22642,22.778379895699313,1.5604197369596162e-10
22045,22.778379895699313,1.5604197369596162e-10
16320,22.776852918061934,1.562763144869964e-10
15940,22.776852918061934,1.562763144869964e-10
24803,22.766825936537227,1.5782390020477151e-10
25612,22.766825936537227,1.5782390020477151e-10
18190,22.764771673800137,1.581428475457688e-10
17155,22.764771673800137,1.581428475457688e-10
17689,22.74878291447351,1.6064743170744809e-10
18712,22.74878291447351,1.6064743170744809e-10
21551,22.7334068772591,1.6309347205813228e-10
21019,22.7334068772591,1.6309347205813228e-10
21782,22.71751720168457,1.656603906305239e-10
21287,22.71751720168457,1.656603906305239e-10
19929,22.71700181552524,1.657443229341767e-10
19611,22.71700181552524,1.657443229341767e-10
13449,22.699850550830515,1.685618682472517e-10
22281,22.69808466277193,1.6885466965361712e-10
22902,22.69808466277193,1.6885466965361712e-10
7305,22.69611019802508,1.6918265788025359e-10
25551,22.695649047355474,1.6925935372786455e-10
24728,22.695649047355474,1.6925935372786455e-10
18272,22.694173854551387,1.6950493282295694e-10
17256,22.694173854551387,1.6950493282295694e-10
3548,22.679425031814755,1.7197989689656155e-10
21351,22.670164954978773,1.7355225599190683e-10
21874,22.670164954978773,1.7355225599190683e-10
10495,22.663760774633015,1.7464809201703402e-10
22314,22.65475639211865,1.7620057812183808e-10
22921,22.65475639211865,1.7620057812183808e-10
7792,22.63502331597076,1.796513159855986e-10
9456,22.628347435233103,1.8083397735909037e-10
9394,22.623436302993145,1.8170897727060188e-10
23321,22.62149552768037,1.8205592560164807e-10
24033,22.62149552768037,1.8205592560164807e-10
23262,22.601052685466573,1.857509651106333e-10
23954,22.601052685466573,1.857509651106333e-10
14843,22.586294348894132,1.8846509459035244e-10
12086,22.585370978996348,1.8863622005963214e-10
22023,22.580544816724828,1.8953317236366265e-10
22657,22.580544816724828,1.8953317236366265e-10
13749,22.580433242564062,1.89553959054164e-10
12830,22.580433242564062,1.89553959054164e-10
27655,22.569539875498883,1.9159445905447703e-10
26802,22.569539875498883,1.9159445905447703e-10
25247,22.569365342383957,1.9162733016227268e-10
26073,22.569365342383957,1.9162733016227268e-10
26934,22.55981124591832,1.9343536077225558e-10
27863,22.55981124591832,1.9343536077225558e-10
20493,22.547249676763577,1.9583853467760117e-10
20899,22.547249676763577,1.9583853467760117e-10
3821,22.527850979753126,1.9960856279913736e-10
12449,22.496991935113165,2.05756085013973e-10
13354,22.496991935113165,2.05756085013973e-10
9713,22.49694120415285,2.057663457079047e-10
26700,22.490513677466964,2.0707050940715052e-10
27660,22.490513677466964,2.0707050940715052e-10
16522,22.484827532458553,2.082311390258012e-10
6610,22.47040407596159,2.1120447425431132e-10
6198,22.47040407596159,2.1120447425431132e-10
11707,22.46669722945563,2.119754641274051e-10
10857,22.46669722945563,2.119754641274051e-10
18556,22.46492306442991,2.123454701075846e-10
17546,22.46492306442991,2.123454701075846e-10
10818,22.46342261670649,2.126588961662118e-10
26733,22.463361120821805,2.1267175181231262e-10
27636,22.463361120821805,2.1267175181231262e-10
16233,22.446204350145244,2.1628890348133015e-10
27994,22.432722439969602,2.1917443427322997e-10
22944,22.422591835482628,2.2136800909277514e-10
22345,22.422591835482628,2.2136800909277514e-10
21546,22.419187274436336,2.221101187374467e-10
21014,22.419187274436336,2.221101187374467e-10
3431,22.415692452342757,2.2287449276530436e-10
16937,22.407933339787153,2.245809597296462e-10
3368,22.40462048041606,2.2531353668285475e-10
4432,22.40462048041606,2.2531353668285475e-10
14162,22.40324044747717,2.2561941034260604e-10
14042,22.40324044747717,2.2561941034260604e-10
13926,22.40324044747717,2.2561941034260604e-10
14396,22.401408720602333,2.2602604041513495e-10
26604,22.40004786690398,2.2632861483960243e-10
27476,22.40004786690398,2.2632861483960243e-10
11700,22.399104024949146,2.2653870823008693e-10
10852,22.399104024949146,2.2653870823008693e-10
6847,22.393649539126045,2.2775667182241137e-10
13459,22.393475061980926,2.2779573980901087e-10
12503,22.393475061980926,2.2779573980901087e-10
10122,22.392112390658358,2.281010926841474e-10
23613,22.391156474721576,2.2831554261167506e-10
24316,22.391156474721576,2.2831554261167506e-10
25491,22.38570128770042,2.2954322481628198e-10
24648,22.38570128770042,2.2954322481628198e-10
14387,22.384786855321323,2.2974966210928825e-10
5858,22.381974818053664,2.3038565732443612e-10
3947,22.370149958553856,2.3307941171057036e-10
2887,22.370149958553856,2.3307941171057036e-10
14475,22.36812097486768,2.3354478111674237e-10
25490,22.363583026646495,2.345889771086852e-10
24647,22.363583026646495,2.345889771086852e-10
23861,22.35786536734868,2.3591128298904447e-10
24280,22.35786536734868,2.3591128298904447e-10
14665,22.35576845060396,2.363980978436552e-10
7835,22.355633720715662,2.3642941074201176e-10
8469,22.355633720715662,2.3642941074201176e-10
17549,22.34328594154544,2.3931688132619744e-10
18612,22.34328594154544,2.3931688132619744e-10
22024,22.33281572899612,2.417929247635919e-10
22658,22.33281572899612,2.417929247635919e-10
25465,22.325115719497163,2.4363020340179643e-10
24678,22.325115719497163,2.4363020340179643e-10
26313,22.318515239670564,2.4521624353329e-10
27162,22.318515239670564,2.4521624353329e-10
1039,22.313399059582558,2.464527242760675e-10
24848,22.29887052772155,2.499981098437633e-10
25657,22.29887052772155,2.499981098437633e-10
22302,22.2981394992466,2.501778447686379e-10
22905,22.2981394992466,2.501778447686379e-10
12180,22.28940488554541,2.52335417815046e-10
6791,22.278381244292877,2.5508501431057036e-10
22001,22.277605538011045,2.552796219996276e-10
22600,22.277605538011045,2.552796219996276e-10
10478,22.27363293131701,2.5627859326519584e-10
11321,22.27363293131701,2.5627859326519584e-10
12916,22.26275462020317,2.5903417690188657e-10
8706,22.259399824587913,2.5988994724230325e-10
2219,22.259381893090534,2.5989452895776823e-10
15146,22.25860825066246,2.600922809952538e-10
18784,22.253201170577306,2.6147860427825607e-10
17774,22.253201170577306,2.6147860427825607e-10
10896,22.2473285288569,2.6299267185593624e-10
2711,22.247085077329864,2.6305562687777797e-10
7614,22.24554790482409,2.634534783427745e-10
7086,22.24554790482409,2.634534783427745e-10
10847,22.242157911024293,2.6433300726986736e-10
26364,22.230000703166542,2.67511411972864e-10
27228,22.230000703166542,2.67511411972864e-10
18591,22.229031744885198,2.6776637801613065e-10
17618,22.229031744885198,2.6776637801613065e-10
14352,22.226816891108857,2.6835009541445783e-10
24846,22.222270492361815,2.69552276717838e-10
25567,22.222270492361815,2.69552276717838e-10
16130,22.22029908870408,2.7007523890660553e-10
15698,22.22029908870408,2.7007523890660553e-10
11418,22.215959449767304,2.712300129089765e-10
2904,22.214406462650334,2.716444608417875e-10
3906,22.214406462650334,2.716444608417875e-10
11992,22.20702377900211,2.7362337286855375e-10
13441,22.165192314115316,2.85111790424334e-10
17480,22.160996787149266,2.862903395020296e-10
18516,22.160996787149266,2.862903395020296e-10
8405,22.144442048741663,2.909884329453856e-10
18138,22.14247448967107,2.9155191492145573e-10
17178,22.14247448967107,2.9155191492145573e-10
24311,22.13637896747754,2.933045302134525e-10
23627,22.13637896747754,2.933045302134525e-10
8991,22.125402264822565,2.964872389659921e-10
26403,22.123881018416593,2.96931044761372e-10
27327,22.123881018416593,2.96931044761372e-10
21549,22.118337405579318,2.985539619917428e-10
21017,22.118337405579318,2.985539619917428e-10
6679,22.111769500895445,3.004882380877291e-10
6271,22.111769500895445,3.004882380877291e-10
9805,22.10949160526173,3.0116201311815305e-10
26256,22.099661487679693,3.040870315322677e-10
27213,22.099661487679693,3.040870315322677e-10
15829,22.097122740269715,3.04847061561845e-10
21533,22.091188660403397,3.0663098252963213e-10
21032,22.091188660403397,3.0663098252963213e-10
15568,22.085870355191112,3.0823866308472234e-10
8415,22.085726449765293,3.082822815458009e-10
1283,22.082519922018143,3.0925580019099366e-10
11209,22.06499532005204,3.146309737415353e-10
15128,22.050328992688282,3.1920125316759606e-10
16527,22.047083530194666,3.202215390392186e-10
16013,22.047083530194666,3.202215390392186e-10
25295,22.04454242041089,3.2102267300738784e-10
25952,22.04454242041089,3.2102267300738784e-10
14664,22.0268099933154,3.26669279201494e-10
25810,22.02458044569174,3.2738624146431565e-10
25011,22.02458044569174,3.2738624146431565e-10
23577,22.02049632957793,3.2870366979045765e-10
24288,22.02049632957793,3.2870366979045765e-10
23054,22.0200181715995,3.288582574951662e-10
22427,22.0200181715995,3.288582574951662e-10
25115,22.012556139571668,3.312801695585138e-10
25946,22.012556139571668,3.312801695585138e-10
27324,22.003157362611326,3.34356097786275e-10
26386,22.003157362611326,3.34356097786275e-10
21555,21.990752413645343,3.384596531863486e-10
21023,21.990752413645343,3.384596531863486e-10
2794,21.988108738250837,3.393406750540965e-10
20722,21.986990362910934,3.3971407132398244e-10
20323,21.986990362910934,3.3971407132398244e-10
27352,21.97967861191112,3.4216542620614323e-10
26441,21.97967861191112,3.4216542620614323e-10
6437,21.977204499684866,3.429989050303586e-10
8129,21.975595897631987,3.4354190048946466e-10
8763,21.975595897631987,3.4354190048946466e-10
19942,21.97332871717824,3.443086649219457e-10
19633,21.97332871717824,3.443086649219457e-10
21325,21.969496388052185,3.4560866175030666e-10
21807,21.969496388052185,3.4560866175030666e-10
26815,21.96274247411088,3.479116823751924e-10
27736,21.96274247411088,3.479116823751924e-10
6007,21.941941072990897,3.5510170518554653e-10
2172,21.941118587430573,3.5538903418686454e-10
21076,21.941022642912138,3.5542256681618267e-10
21584,21.941022642912138,3.5542256681618267e-10
6502,21.936143292658777,3.571320825074855e-10
22758,21.936078264241235,3.5715492116119775e-10
22154,21.936078264241235,3.5715492116119775e-10
13150,21.92958227888119,3.5944375997546484e-10
16317,21.928062720751203,3.5998128631943995e-10
24443,21.923126165240898,3.6173309452201e-10
23734,21.923126165240898,3.6173309452201e-10
14234,21.909369040822412,3.6666015681493396e-10
3960,21.909206629858296,3.667187230262494e-10
26018,21.8837613622374,3.7601101341271697e-10
25184,21.8837613622374,3.7601101341271697e-10
4598,21.87642684911122,3.7873297542554075e-10
18786,21.86747864385647,3.820805249671465e-10
17746,21.86747864385647,3.820805249671465e-10
20115,21.855317857849617,3.866774268093193e-10
19803,21.855317857849617,3.866774268093193e-10
27597,21.855243652185575,3.867056465402862e-10
26684,21.855243652185575,3.867056465402862e-10
4460,21.845950887232412,3.9025593931798184e-10
3395,21.845950887232412,3.9025593931798184e-10
9393,21.837011455728565,3.93702021011338e-10
10390,21.83032489872419,3.9629953079022647e-10
21324,21.81079879814924,4.0398337030083205e-10
21800,21.81079879814924,4.0398337030083205e-10
17115,21.805480700422084,4.0610184209381023e-10
18062,21.805480700422084,4.0610184209381023e-10
11990,21.802524487227814,4.0728425785462236e-10
12096,21.78686495279241,4.1360540835693755e-10
13000,21.78686495279241,4.1360540835693755e-10
3315,21.77826672750006,4.171178382603937e-10
22901,21.770179441076646,4.204487851770349e-10
22280,21.770179441076646,4.204487851770349e-10
22958,21.759691072443243,4.24808356731514e-10
22323,21.759691072443243,4.24808356731514e-10
1666,21.750026839848633,4.2886540543644416e-10
5726,21.7498282433181,4.289491816811699e-10
9514,21.747282590064945,4.300244952677186e-10
10245,21.747282590064945,4.300244952677186e-10
11644,21.74569424183325,4.3069679837746407e-10
19663,21.73992227589107,4.331487779908582e-10
19968,21.73992227589107,4.331487779908582e-10
12929,21.72464078332628,4.3970815016340953e-10
24742,21.70702085808486,4.4739474894944744e-10
25556,21.70702085808486,4.4739474894944744e-10
8204,21.682957760123816,4.581098383764742e-10
8821,21.682957760123816,4.581098383764742e-10
7861,21.68129586876974,4.5885927575345306e-10
10419,21.669660947462678,4.6414057331274934e-10
11224,21.669660947462678,4.6414057331274934e-10
17822,21.633543490184998,4.80925593330387e-10
18853,21.633543490184998,4.80925593330387e-10
16374,21.63078931310747,4.822302092818923e-10
15968,21.63078931310747,4.822302092818923e-10
8101,21.630218874593808,4.825008606244881e-10
27571,21.624836894516356,4.850619001882892e-10
26651,21.624836894516356,4.850619001882892e-10
14806,21.61402048843041,4.902501540094531e-10
3434,21.613527881503973,4.904877581833112e-10
20664,21.613144284330097,4.906728623705426e-10
20260,21.613144284330097,4.906728623705426e-10
21,21.611789683186917,4.913270824397692e-10
20216,21.581092699317704,5.063888491464308e-10
20641,21.581092699317704,5.063888491464308e-10
21882,21.577799111140784,5.080320816089245e-10
21375,21.577799111140784,5.080320816089245e-10
8992,21.56816215706651,5.128708518971358e-10
9376,21.564316565734213,5.148145958417117e-10
3560,21.56243348384102,5.157690817469557e-10
5925,21.54320549446549,5.256172039717343e-10
5613,21.54320549446549,5.256172039717343e-10
10592,21.540188907552263,5.271792154886991e-10
11219,21.536912015232236,5.288812796809022e-10
2868,21.533151893390535,5.308411170628756e-10
3926,21.533151893390535,5.308411170628756e-10
16786,21.524488599820288,5.353842764113179e-10
14477,21.51815923670637,5.387280689806687e-10
17667,21.513448267976436,5.412304263744481e-10
18705,21.513448267976436,5.412304263744481e-10
8458,21.510425125979438,5.428423734326017e-10
6434,21.503878441470842,5.463495691760946e-10
6046,21.503878441470842,5.463495691760946e-10
10420,21.50192055153504,5.474028501505494e-10
14870,21.501863949551595,5.474333303774009e-10
1301,21.4938765956465,5.5175160430864e-10
24775,21.48495344556338,5.566161332844201e-10
25592,21.48495344556338,5.566161332844201e-10
14849,21.469483092026472,5.651518584452008e-10
25558,21.46826874780232,5.658273884801109e-10
24744,21.46826874780232,5.658273884801109e-10
14503,21.466639616654316,5.667349306158373e-10
6407,21.46509335552243,5.675976556916931e-10
23240,21.458906873875588,5.710625265484916e-10
23978,21.458906873875588,5.710625265484916e-10
18771,21.44669913962665,5.779619481176514e-10
17739,21.44669913962665,5.779619481176514e-10
9723,21.440958712018453,5.812350297648408e-10
6807,21.439364801655557,5.821471328422212e-10
14071,21.43163343909254,5.865917122968782e-10
14191,21.43163343909254,5.865917122968782e-10
19772,21.42737866959759,5.890521501772982e-10
20063,21.42737866959759,5.890521501772982e-10
25076,21.422557794545565,5.918524374423198e-10
25877,21.422557794545565,5.918524374423198e-10
6048,21.40534914251211,6.019574765829375e-10
18714,21.403057748858334,6.033159609773908e-10
17691,21.403057748858334,6.033159609773908e-10
1943,21.40084517741512,6.046306261252342e-10
9137,21.388325310896725,6.12123870202747e-10
11691,21.38594298506087,6.135602016429282e-10
16765,21.384478347309475,6.144449222100983e-10
17088,21.383594994214675,6.149791324343139e-10
18092,21.383594994214675,6.149791324343139e-10
1449,21.38126723495366,6.163890785691009e-10
22444,21.38010873690041,6.170919971700999e-10
23052,21.38010873690041,6.170919971700999e-10
7790,21.371402454028306,6.22400265220268e-10
22036,21.370573375115356,6.229081360144517e-10
22671,21.370573375115356,6.229081360144517e-10
22347,21.358389312614918,6.304197669715632e-10
25079,21.358389312614918,6.304197669715632e-10
22950,21.358389312614918,6.304197669715632e-10
25886,21.358389312614918,6.304197669715632e-10
5436,21.35685185357486,6.313740489894653e-10
14932,21.35481654669445,6.326395630311156e-10
16957,21.353117313856092,6.336980569723927e-10
17217,21.350217287540218,6.355086499663934e-10
18256,21.350217287540218,6.355086499663934e-10
27959,21.34893825066723,6.363088440250097e-10
27040,21.34893825066723,6.363088440250097e-10
492,21.34398944775439,6.394144355017491e-10
26218,21.325910284663546,6.508893958474123e-10
27131,21.325910284663546,6.508893958474123e-10
14041,21.32213485732446,6.533115739034901e-10
13925,21.32213485732446,6.533115739034901e-10
14161,21.32213485732446,6.533115739034901e-10
8194,21.321607226771754,6.536508003073078e-10
10392,21.319878066879753,6.547637548441395e-10
3365,21.31926782763948,6.551569811181822e-10
4427,21.31926782763948,6.551569811181822e-10
20496,21.311386132541625,6.602570815137352e-10
20902,21.311386132541625,6.602570815137352e-10
27225,21.30379111720523,6.652092644212018e-10
26266,21.30379111720523,6.652092644212018e-10
8559,21.302102347881174,6.663154355607507e-10
10980,21.28206852648055,6.795792135088627e-10
18788,21.269808212899175,6.878263925009237e-10
17747,21.269808212899175,6.878263925009237e-10
11228,21.256506730450173,6.968872599918492e-10
16638,21.242633148734292,7.064651318310637e-10
16888,21.242299243282506,7.066972656122916e-10
6443,21.214771273580872,7.260998545919206e-10
6019,21.214771273580872,7.260998545919206e-10
15046,21.211919111997602,7.281403816003469e-10
14358,21.201488520359224,7.356517502098094e-10
22456,21.1970686571671,7.38857966084462e-10
23063,21.1970686571671,7.38857966084462e-10
25334,21.189913953278502,7.44077732567162e-10
26143,21.189913953278502,7.44077732567162e-10
10986,21.184025656782726,7.484012549369621e-10
12658,21.184025656782726,7.484012549369621e-10
6748,21.18260658508604,7.49446972276837e-10
9520,21.16848248304795,7.599350967415915e-10
10247,21.16848248304795,7.599350967415915e-10
14942,21.1662375454261,7.616155947819117e-10
15840,21.160636525820554,7.658245953207662e-10
6324,21.149799747764234,7.740343177526742e-10
15719,21.14013057262244,7.814338134433446e-10
18943,21.13439322098399,7.858578379431514e-10
17924,21.13439322098399,7.858578379431514e-10
7310,21.118322894469166,7.983834208982618e-10
20895,21.108238195255794,8.063454973851206e-10
20480,21.108238195255794,8.063454973851206e-10
15610,21.10612368087096,8.080250011740469e-10
15390,21.09861963544528,8.140135766993581e-10
23931,21.091888092555998,8.194234443081608e-10
23222,21.091888092555998,8.194234443081608e-10
15976,21.081190636043985,8.280946762056315e-10
16428,21.081190636043985,8.280946762056315e-10
5774,21.08052657233539,8.286359756602969e-10
5462,21.08052657233539,8.286359756602969e-10
19571,21.05503507911853,8.496847944143621e-10
19366,21.05503507911853,8.496847944143621e-10
26500,21.038860922038882,8.633167244476387e-10
27385,21.038860922038882,8.633167244476387e-10
22313,21.019915777074303,8.795626921714642e-10
22919,21.019915777074303,8.795626921714642e-10
28048,21.003456415058043,8.93925205656601e-10
802,20.988112689274647,9.075255190349955e-10
23053,20.98549396355266,9.098672957729788e-10
22426,20.98549396355266,9.098672957729788e-10
24887,20.984198289699844,9.110281781106507e-10
25708,20.984198289699844,9.110281781106507e-10
22672,20.982692267688996,9.123793885906937e-10
22037,20.982692267688996,9.123793885906937e-10
13001,20.964424736991806,9.289296978265374e-10
12097,20.964424736991806,9.289296978265374e-10
18548,20.96007716790662,9.329126374135247e-10
17542,20.96007716790662,9.329126374135247e-10
12071,20.958654550128706,9.342196482471354e-10
13029,20.958654550128706,9.342196482471354e-10
16678,20.949524384688704,9.426515954875368e-10
12620,20.93938484696021,9.521050127690039e-10
13539,20.93938484696021,9.521050127690039e-10
6089,20.93821809758041,9.531988796980643e-10
4310,20.93742202313643,9.53945948093967e-10
3309,20.93742202313643,9.53945948093967e-10
9511,20.929376026202874,9.61529605269136e-10
13040,20.926563088528077,9.641951152315662e-10
23989,20.921564188324922,9.689502810743056e-10
23250,20.921564188324922,9.689502810743056e-10
2898,20.919103611167056,9.712994984482425e-10
20196,20.918369870706755,9.720011342675596e-10
20596,20.918369870706755,9.720011342675596e-10
5299,20.90602239872621,9.838847247157817e-10
5099,20.90602239872621,9.838847247157817e-10
12634,20.901533329730757,9.882410913925573e-10
13562,20.901533329730757,9.882410913925573e-10
15710,20.87957974532248,1.0098253460390913e-09
16076,20.87957974532248,1.0098253460390913e-09
13601,20.874375386653206,1.0150109487811497e-09
9890,20.874027790565776,1.0153582400457455e-09
8754,20.87069247573541,1.0186966809751828e-09
3911,20.860693092994453,1.0287714152768488e-09
7840,20.858386642272684,1.031109363427336e-09
8475,20.858386642272684,1.031109363427336e-09
24016,20.85533772606283,1.0342080785684492e-09
23313,20.85533772606283,1.0342080785684492e-09
7941,20.8546425288116,1.0349159344492197e-09
27133,20.851133402200308,1.0384963650738742e-09
26231,20.851133402200308,1.0384963650738742e-09
21372,20.848653093222957,1.0410345480226656e-09
21879,20.848653093222957,1.0410345480226656e-09
4078,20.83840126329523,1.0515916186627381e-09
16504,20.838283642660794,1.0517133609738165e-09
15744,20.836962405538134,1.0530818665387087e-09
15584,20.836962405538134,1.0530818665387087e-09
10156,20.83488403664253,1.0552381983773279e-09
9411,20.83488403664253,1.0552381983773279e-09
9720,20.828633448139854,1.0617499211278265e-09
2867,20.827575008731564,1.0628565541034965e-09
3925,20.827575008731564,1.0628565541034965e-09
20831,20.826127572860884,1.0643717644266189e-09
20405,20.826127572860884,1.0643717644266189e-09
5855,20.824540056608015,1.0660361000351752e-09
5556,20.824540056608015,1.0660361000351752e-09
14782,20.82306847202946,1.0675812201280393e-09
25999,20.82096520280804,1.0697934819497181e-09
25157,20.82096520280804,1.0697934819497181e-09
4324,20.81533082262482,1.0757424721494792e-09
8461,20.814019390097943,1.0771318748503715e-09
22774,20.81295451325722,1.0782613841700235e-09
22188,20.81295451325722,1.0782613841700235e-09
16484,20.803770845614853,1.0880517762026111e-09
20602,20.802339933032417,1.089585213088455e-09
20189,20.802339933032417,1.089585213088455e-09
2908,20.801671268932544,1.0903025279948784e-09
6609,20.774113024527214,1.1202806319436367e-09
9016,20.76600060746406,1.1292615421657368e-09
7563,20.760219925178742,1.135705018877822e-09
14995,20.752553248076236,1.1443075271993758e-09
17445,20.751526241481745,1.1454648371540772e-09
18414,20.751526241481745,1.1454648371540772e-09
27175,20.751108041214177,1.1459364328921474e-09
26299,20.751108041214177,1.1459364328921474e-09
17698,20.738723026051993,1.159991190683548e-09
18723,20.738723026051993,1.159991190683548e-09
27473,20.73808864701814,1.1607157230235687e-09
26603,20.73808864701814,1.1607157230235687e-09
8112,20.723453056441215,1.1775575496652583e-09
14670,20.69803716298843,1.2073879421772908e-09
27769,20.67882279864107,1.2304406189906263e-09
26826,20.67882279864107,1.2304406189906263e-09
4335,20.677282382656372,1.2323077143875457e-09
9066,20.671989617642197,1.238744562028587e-09
1415,20.634528330805168,1.285275629211213e-09
22208,20.632129545711205,1.2883140905712512e-09
22829,20.632129545711205,1.2883140905712512e-09
12538,20.629476222151556,1.2916833413446586e-09
23218,20.625167411023188,1.2971735657489097e-09
23925,20.625167411023188,1.2971735657489097e-09
12098,20.622086157613573,1.3011139697687232e-09
17574,20.617438987795495,1.3070795863138388e-09
18642,20.617438987795495,1.3070795863138388e-09
16280,20.61696555223456,1.3076888743917463e-09
8753,20.60862622456992,1.3184678942569452e-09
8155,20.60862622456992,1.3184678942569452e-09
28089,20.603070222300623,1.3256986292843266e-09
7146,20.60306242786624,1.325708801002095e-09
15688,20.599949626832686,1.329777249180961e-09
16002,20.599949626832686,1.329777249180961e-09
5643,20.5926478343206,1.339369832512071e-09
